source_section,target_section,source_metric,target_metric,lag_quarters,timing,observations,corr,r_squared,beta_target_per_1_source
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,27,0.09752606467890361,0.009511333291753691,0.004750324030867712
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,28,0.30745121749966253,0.0945262511420248,0.01488820538300692
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,29,0.4106706451305283,0.16865037877192432,0.3299929952115135
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,30,0.5913737303043528,0.3497228888940854,0.6184424157129923
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,29,0.34884257281748504,0.12169114060992235,0.3940219422492285
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,28,0.004916871845140618,2.4175628741536504e-05,0.006214624323682127
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,27,-0.10496948655326058,0.011018593107255153,-0.13276478185369742
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,26,-0.14247501746738164,0.020299130602330705,-0.18016227408099253
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,25,-0.15250717833891006,0.02325843944489612,-0.19320383597371008
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,24,-0.13173051380104536,0.017352928266287402,-0.1674871193052138
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,23,0.5026586316908739,0.2526657000133416,0.6413944515342267
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,22,0.9885510292052536,0.9772331373427662,1.261255756768584
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,23,0.2354270325362012,0.05542588764880154,0.011842867136455468
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,24,0.18689579904435588,0.03493003970042826,0.009782282384278968
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,25,-0.22854435273872203,0.052232521168761405,-0.01328451778884637
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,26,-0.4322300017655846,0.1868227744262773,-0.026874850123056376
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,27,-0.06816451735366182,0.004646401426057663,-0.0042338805718015946
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,28,0.05602692852295231,0.003139016719716007,0.0035192047814274876
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,29,0.10981643927257485,0.01205965033450712,0.006964250284505054
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,30,0.3886368996939704,0.15103863980374121,0.8760545987455313
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,31,0.5338222736462868,0.28496621984089104,1.2897365390694253
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,30,0.22787111050678768,0.05192524300359665,0.5951377635245964
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,29,-0.024613019139208245,0.0006058007111470314,-0.07203540820038035
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,28,-0.11042591882762343,0.012193883548924879,-0.3237030123710473
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,27,-0.13850519925027502,0.019183690219358382,-0.40609958102586596
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,26,-0.13926826087325472,0.019395648486660932,-0.4094278162673363
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,25,-0.13447722940375037,0.018084125228108903,-0.3969050808055387
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,24,-0.10790210407026021,0.011642864062789266,-0.31972641119615
Server OEM,Cooling,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,23,0.6485591451157038,0.42062896471321254,1.9288995822549477
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,20,0.3355747600582657,0.11261041958816259,0.03849987740214732
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,21,0.029293484706424386,0.0008581082462455194,0.0037381337992006157
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,22,-0.0754341862949243,0.005690316461977344,-0.010987393030241335
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,-0.16735304554124456,0.028007041851929874,-0.02679583497132885
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,24,-0.2632183046244352,0.06928387588936195,-0.045925786993872335
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,-0.21072424233712514,0.04440470630855544,-0.03934610814943611
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,26,-0.16877054933177513,0.02848349832174914,-0.03313739076580305
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,27,0.13590560497935356,0.01847033346480409,0.027816074556739255
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,28,0.485140829734277,0.23536162467526278,0.09958502647499573
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,27,0.5943730956819064,0.3532793768704927,0.11954899685394006
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,26,0.09844496775976969,0.009691411677222093,0.01949708167089141
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,25,-0.3737896982252066,0.139718738499291,-0.07428281451465828
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,24,-0.3847013628999636,0.1479951386170895,-0.07679732101169615
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,23,-0.4004449971438191,0.16035619573751328,-0.07991601338236146
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,22,-0.28104131180610403,0.07898421894169579,-0.05559769818481307
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,21,-0.10542335776530899,0.011114084362512336,-0.030026930414463214
Server OEM,DRAM,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,20,0.03334526978319657,0.001111907016914162,0.06746967781889476
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,-0.02766801519452196,0.0007655190648042982,-0.021589445385490163
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,-0.054446034373320275,0.0029643706589807728,-0.04241367242110113
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,-0.06270154043748168,0.0039314831732331496,-0.04895767810461502
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,24,-0.06420583192912985,0.00412238885371167,-0.05030069521777735
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,25,-0.059839200680824205,0.003580729938119952,-0.04697943230865234
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,26,-0.04071934266982215,0.0016580648674623987,-0.03204057970537148
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,27,-0.028631016912066248,0.0008197351294190235,-0.022544044057279385
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,28,-0.05008832782742977,0.0025088405845480758,-0.03929541382477677
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,29,0.041722855357103676,0.0017407966591497948,0.007599935044901794
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,28,-0.0729240015538154,0.005317910002620871,-0.05737846122012333
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,27,-0.10188221697687848,0.010379986136123745,-0.08023282500791286
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,26,-0.17474555664011984,0.030536009565465334,-0.1379859931864636
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,25,-0.18770394177103855,0.03523276975638543,-0.14795881808844596
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,24,-0.03973787355249585,0.0015790985944741489,-0.031591099650109845
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,23,0.33343682902042593,0.11118011894719676,0.06140629971575565
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,22,0.3473781607328512,0.12067158655413861,0.06388982140409379
Server OEM,Energy,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,21,0.5441729551854001,0.2961242051552115,0.1449065381065179
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,23,-0.07429038549342411,0.005519061376761559,-0.1957028653315628
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,24,0.03251430224974516,0.001057179850787783,0.0877601778280606
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,25,0.03437962442784707,0.0011819585757998187,0.09251748783551493
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,26,-0.07683969553824271,0.005904338810409838,-0.2063245530416855
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,27,-0.10228685539041597,0.01046260078565987,-0.2742860584642921
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,28,-0.11073529638436773,0.012262305865333764,-0.2968933632737468
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,29,-0.1038986540593039,0.010794930315334907,-0.27698959749193136
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,30,-0.09440858501928585,0.008912980925343726,-0.2502645178704143
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,31,-0.07294786074803213,0.0053213903877142865,-0.19229239250616065
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,30,-0.04999237659037819,0.0024992377171541933,-0.142488301959139
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,29,0.17283470992091254,0.029871836953445984,0.5520375363165149
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,28,0.15189752289309752,0.023072857461059085,0.48539021851073455
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,27,-0.1126501689904966,0.012690060573587441,-0.3600148632279864
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,26,-0.11838576566866205,0.014015189512955361,-0.3792401235282355
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,25,-0.1336859360992633,0.01787192951073631,-0.42978876745958033
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,24,-0.09710567496743021,0.009429512110880202,-0.08820672987190636
Server OEM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,23,-0.019150055162563847,0.00036672461272923825,-0.017463737721889
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,0.20154534047915504,0.04062052426885853,0.002917908133212039
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,0.014533528406986473,0.00021122344795668275,0.00022031244616136508
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,-0.4680863016748485,0.21910478581563728,-0.010737494620979568
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,-0.6350411162094036,0.4032772192764853,-0.020916404328067704
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,26,-0.5267146175740789,0.2774282883662082,-0.01917054692163896
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,27,-0.3458303519976543,0.11959863236282145,-0.014220145630853005
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,28,0.2412409793904418,0.05819721013725957,0.015125294544843489
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,29,0.43911699302261176,0.19282373356122046,0.18929518762633435
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,30,0.4626837686030259,0.21407626972869842,0.9771338973827207
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,29,0.4586268650869938,0.21033860137952362,1.0467683900044902
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,28,0.04994091513892875,0.002494095004913683,0.127684762518031
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,27,-0.08669213207696827,0.007515525764050511,-0.22193232722143738
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,26,-0.12322007873737433,0.015183187804044727,-0.31561895455552286
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,25,-0.13719829374760292,0.01882337180725354,-0.35248520823752116
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,24,-0.11275560446976186,0.012713826339341382,-0.29093152563078445
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,23,0.08422446473986005,0.007093760460715928,0.21834322616543925
Server OEM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,22,0.8464749540374094,0.7165198478126342,2.197954195113015
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,0.2964675989919233,0.08789303725203586,0.027391056218326038
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,0.32317163451426767,0.1044399053546234,0.03229310864242767
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,0.31302488176286203,0.09798457660265375,0.033269366639027874
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,0.21141400811602504,0.0446958828276827,0.022514921370868142
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,26,0.06646185117268993,0.004417177661300786,0.007210778256286081
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,27,-0.12567681338459405,0.015794661422506077,-0.013722363784880025
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,28,-0.2215506738147368,0.04908470106776391,-0.024046266444919837
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,29,-0.0900101368958125,0.008101824744002907,-0.009713972496686046
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,30,0.10389549432216504,0.010794273740447027,0.011253197045542783
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,29,0.31211760307722525,0.09741739815067232,0.03632433952804019
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,28,0.46657543609341173,0.21769263756575732,0.05966250201856106
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,27,0.344395461412204,0.1186082338413249,0.04396062540061385
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,26,0.2890786964178681,0.08356649272265394,0.0369578362568424
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,25,0.1334632536688773,0.01781244007988309,0.017107541767377103
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,24,-0.047257688984265064,0.0022332891681335278,-0.005701420717264241
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,23,-0.024692448703590268,0.0006097170229794367,-0.0027621088378382854
Server OEM,NAND,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,22,-0.18853270087360188,0.03554457929869504,-0.019186445835320098
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,0,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,0,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,0,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,0,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,0,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,0,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,2,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,3,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,3,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,3,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,3,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,3,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,2,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,1,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server OEM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,21,-0.26049125567828474,0.06785569428484951,-0.012923195403084118
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,22,-0.20849891837474088,0.043471798963436864,-0.01071876141238918
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,23,-0.1123443164262538,0.012621245433282238,-0.005777916765404441
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,24,-0.20446869085135166,0.04180744553846562,-0.014895476514761617
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,25,-0.11308751462594589,0.012788785964273526,-0.010292024674246067
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,26,0.026367030917164667,0.0006952203193867175,0.002768524376000081
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,27,-0.0050438296250286405,2.5440217286316558e-05,-0.0005845458998665891
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,28,0.15567863204173876,0.024235836474387092,0.019324946097597415
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,29,0.3608610568592289,0.13022070235755964,0.04460021096895583
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,28,0.2440669682033686,0.059568684967984134,0.030210842729612247
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,27,-0.16549989394349382,0.027390214895307703,-0.020506869020716353
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,26,-0.4879707354355295,0.2381154386414915,-0.0606263846627585
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,25,-0.5293479886753856,0.28020929311467613,-0.06593310724549252
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,24,-0.5447420829620049,0.2967439369497838,-0.06817295791501277
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,23,-0.5452245065288045,0.2972697625195784,-0.06743368488166673
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,22,-0.27261144237689344,0.0743169985148103,-0.03372047734194799
Server OEM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,21,-0.04843016055496985,0.0023454804513801573,-0.008645959402893815
Server OEM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,21,0.14301325654633693,0.020452791547988382,0.002122374041457444
Server OEM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,22,0.32834661236503787,0.10781149785159644,0.0056589210923585894
Server OEM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,23,0.14666511585610945,0.021510656209086005,0.002616729553349741
Server OEM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,24,-0.20247220247651726,0.0409949927756918,-0.003629044780962134
Server OEM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,25,-0.21690634470846992,0.04704836237478958,-0.0039860259909211115
Server OEM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,26,-0.4753544252191846,0.22596182957546135,-0.0087827685728328
Server OEM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,27,-0.5409362494229922,0.29261202593981367,-0.012872597683357839
Server OEM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,28,-0.0577486995863178,0.0033349123039107817,-0.0014949696757116761
Server OEM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,29,0.18457239454690694,0.03406696882877908,0.004776312258159059
